account_id,amount,date,year,month,year_month,mean,std,outlier
2,120.81,2019-05-09,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,16.09,2019-05-08,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,71.18,2019-05-08,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,9.71,2019-05-08,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,9.4,2019-05-08,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,49.15,2019-05-08,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,5.8,2019-05-08,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,9.85,2019-05-08,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,33.96,2019-05-07,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,0.73,2019-05-07,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,5.12,2019-05-07,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,60.16,2019-05-07,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,1.91,2019-05-07,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,2.01,2019-05-07,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,0.11,2019-05-07,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,51.43,2019-05-07,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,3.21,2019-05-06,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,25.84,2019-05-05,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,25.96,2019-05-05,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,193.69,2019-05-05,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,22.29,2019-05-05,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,9.94,2019-05-05,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,4.68,2019-05-04,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,4.55,2019-05-04,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,561.51,2019-05-04,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,26.8,2019-05-04,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,26.8,2019-05-04,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,43.25,2019-05-04,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,31.43,2019-05-04,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,6.17,2019-05-03,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,5.97,2019-05-03,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,21.92,2019-05-03,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,26.94,2019-05-03,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,26.94,2019-05-03,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,33.1,2019-05-03,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,80.89,2019-05-03,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,29.13,2019-05-03,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,385.93,2019-05-03,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,39.85,2019-05-03,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,37.71,2019-05-03,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,9.86,2019-05-03,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,8.95,2019-05-02,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,17.0,2019-05-02,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,20.05,2019-05-02,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,181.67,2019-05-02,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,13.59,2019-05-02,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,4.69,2019-05-02,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,43.93,2019-05-02,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,4.92,2019-05-02,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,7.31,2019-05-02,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,27.05,2019-05-02,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,24.85,2019-05-02,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,6.78,2019-05-01,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,23.7,2019-05-01,2019,5,2019_05,67.31546357615892,203.73816843364105,False
2,41.52,2019-04-30,2019,4,2019_04,67.31546357615892,203.73816843364105,False
2,12.0,2019-04-29,2019,4,2019_04,67.31546357615892,203.73816843364105,False
2,7.9,2019-04-28,2019,4,2019_04,67.31546357615892,203.73816843364105,False
2,47.0,2019-04-28,2019,4,2019_04,67.31546357615892,203.73816843364105,False
2,36.5,2019-04-27,2019,4,2019_04,67.31546357615892,203.73816843364105,False
2,87.29,2019-04-27,2019,4,2019_04,67.31546357615892,203.73816843364105,False
2,263.12,2019-04-27,2019,4,2019_04,67.31546357615892,203.73816843364105,False
2,26.0,2019-04-26,2019,4,2019_04,67.31546357615892,203.73816843364105,False
2,2.0,2019-04-26,2019,4,2019_04,67.31546357615892,203.73816843364105,False
2,14.9,2019-04-26,2019,4,2019_04,67.31546357615892,203.73816843364105,False
2,56.7,2019-04-25,2019,4,2019_04,67.31546357615892,203.73816843364105,False
2,25.0,2019-04-24,2019,4,2019_04,67.31546357615892,203.73816843364105,False
2,47.5,2019-04-23,2019,4,2019_04,67.31546357615892,203.73816843364105,False
2,28.0,2019-04-23,2019,4,2019_04,67.31546357615892,203.73816843364105,False
2,4.74,2019-04-23,2019,4,2019_04,67.31546357615892,203.73816843364105,False
2,60.0,2019-04-23,2019,4,2019_04,67.31546357615892,203.73816843364105,False
2,50.0,2019-04-23,2019,4,2019_04,67.31546357615892,203.73816843364105,False
2,12.0,2019-04-22,2019,4,2019_04,67.31546357615892,203.73816843364105,False
2,19.5,2019-04-21,2019,4,2019_04,67.31546357615892,203.73816843364105,False
2,35.0,2019-04-21,2019,4,2019_04,67.31546357615892,203.73816843364105,False
2,15.2,2019-04-19,2019,4,2019_04,67.31546357615892,203.73816843364105,False
2,7.37,2019-04-19,2019,4,2019_04,67.31546357615892,203.73816843364105,False
2,80.0,2019-04-18,2019,4,2019_04,67.31546357615892,203.73816843364105,False
2,113.0,2019-04-16,2019,4,2019_04,67.31546357615892,203.73816843364105,False
2,3.4,2019-04-16,2019,4,2019_04,67.31546357615892,203.73816843364105,False
2,131.91,2019-04-14,2019,4,2019_04,67.31546357615892,203.73816843364105,False
2,3.96,2019-04-14,2019,4,2019_04,67.31546357615892,203.73816843364105,False
2,10.75,2019-04-13,2019,4,2019_04,67.31546357615892,203.73816843364105,False
2,10.0,2019-04-13,2019,4,2019_04,67.31546357615892,203.73816843364105,False
2,18.0,2019-04-13,2019,4,2019_04,67.31546357615892,203.73816843364105,False
2,60.0,2019-04-12,2019,4,2019_04,67.31546357615892,203.73816843364105,False
2,2.55,2019-04-11,2019,4,2019_04,67.31546357615892,203.73816843364105,False
2,30.0,2019-04-09,2019,4,2019_04,67.31546357615892,203.73816843364105,False
2,25.0,2019-04-09,2019,4,2019_04,67.31546357615892,203.73816843364105,False
2,7.0,2019-04-08,2019,4,2019_04,67.31546357615892,203.73816843364105,False
2,8.0,2019-04-07,2019,4,2019_04,67.31546357615892,203.73816843364105,False
2,60.0,2019-04-06,2019,4,2019_04,67.31546357615892,203.73816843364105,False
2,23.0,2019-04-03,2019,4,2019_04,67.31546357615892,203.73816843364105,False
2,12.5,2019-03-30,2019,3,2019_03,67.31546357615892,203.73816843364105,False
2,43.13,2019-03-27,2019,3,2019_03,67.31546357615892,203.73816843364105,False
2,14.9,2019-03-25,2019,3,2019_03,67.31546357615892,203.73816843364105,False
2,14.5,2019-03-19,2019,3,2019_03,67.31546357615892,203.73816843364105,False
2,17.0,2019-03-17,2019,3,2019_03,67.31546357615892,203.73816843364105,False
2,21.0,2019-03-16,2019,3,2019_03,67.31546357615892,203.73816843364105,False
2,118.47,2019-03-15,2019,3,2019_03,67.31546357615892,203.73816843364105,False
2,18.0,2019-03-14,2019,3,2019_03,67.31546357615892,203.73816843364105,False
2,10.0,2019-03-14,2019,3,2019_03,67.31546357615892,203.73816843364105,False
2,8.35,2019-03-13,2019,3,2019_03,67.31546357615892,203.73816843364105,False
2,3.5,2019-03-12,2019,3,2019_03,67.31546357615892,203.73816843364105,False
2,300.0,2019-03-10,2019,3,2019_03,67.31546357615892,203.73816843364105,False
2,5.0,2019-03-06,2019,3,2019_03,67.31546357615892,203.73816843364105,False
2,100.0,2019-02-27,2019,2,2019_02,67.31546357615892,203.73816843364105,False
2,12.0,2019-02-27,2019,2,2019_02,67.31546357615892,203.73816843364105,False
2,57.56,2019-02-26,2019,2,2019_02,67.31546357615892,203.73816843364105,False
2,14.9,2019-02-25,2019,2,2019_02,67.31546357615892,203.73816843364105,False
2,500.0,2019-02-25,2019,2,2019_02,67.31546357615892,203.73816843364105,False
2,8.66,2019-02-24,2019,2,2019_02,67.31546357615892,203.73816843364105,False
2,9.11,2019-02-24,2019,2,2019_02,67.31546357615892,203.73816843364105,False
2,6.3,2019-02-23,2019,2,2019_02,67.31546357615892,203.73816843364105,False
2,9.17,2019-02-21,2019,2,2019_02,67.31546357615892,203.73816843364105,False
2,9.07,2019-02-20,2019,2,2019_02,67.31546357615892,203.73816843364105,False
2,4.13,2019-02-20,2019,2,2019_02,67.31546357615892,203.73816843364105,False
2,11.45,2019-02-20,2019,2,2019_02,67.31546357615892,203.73816843364105,False
2,10.72,2019-02-20,2019,2,2019_02,67.31546357615892,203.73816843364105,False
2,2.68,2019-02-18,2019,2,2019_02,67.31546357615892,203.73816843364105,False
2,4.78,2019-02-18,2019,2,2019_02,67.31546357615892,203.73816843364105,False
2,8.84,2019-02-18,2019,2,2019_02,67.31546357615892,203.73816843364105,False
2,4.56,2019-02-18,2019,2,2019_02,67.31546357615892,203.73816843364105,False
2,7.5,2019-02-18,2019,2,2019_02,67.31546357615892,203.73816843364105,False
2,20.84,2019-02-18,2019,2,2019_02,67.31546357615892,203.73816843364105,False
2,9.26,2019-02-18,2019,2,2019_02,67.31546357615892,203.73816843364105,False
2,17.61,2019-02-17,2019,2,2019_02,67.31546357615892,203.73816843364105,False
2,41.37,2019-02-14,2019,2,2019_02,67.31546357615892,203.73816843364105,False
2,1.82,2019-02-14,2019,2,2019_02,67.31546357615892,203.73816843364105,False
2,186.59,2019-02-13,2019,2,2019_02,67.31546357615892,203.73816843364105,False
2,187.1,2019-02-11,2019,2,2019_02,67.31546357615892,203.73816843364105,False
2,402.13,2019-02-10,2019,2,2019_02,67.31546357615892,203.73816843364105,False
2,181.91,2019-02-07,2019,2,2019_02,67.31546357615892,203.73816843364105,False
2,3.91,2019-02-02,2019,2,2019_02,67.31546357615892,203.73816843364105,False
2,145.08,2019-02-02,2019,2,2019_02,67.31546357615892,203.73816843364105,False
2,8.08,2019-02-02,2019,2,2019_02,67.31546357615892,203.73816843364105,False
2,7.93,2019-02-02,2019,2,2019_02,67.31546357615892,203.73816843364105,False
2,9.61,2019-02-02,2019,2,2019_02,67.31546357615892,203.73816843364105,False
2,26.33,2019-02-02,2019,2,2019_02,67.31546357615892,203.73816843364105,False
2,15.53,2019-02-02,2019,2,2019_02,67.31546357615892,203.73816843364105,False
2,15.6,2019-02-02,2019,2,2019_02,67.31546357615892,203.73816843364105,False
2,13.16,2019-02-01,2019,2,2019_02,67.31546357615892,203.73816843364105,False
2,144.22,2019-01-29,2019,1,2019_01,67.31546357615892,203.73816843364105,False
2,15.86,2019-01-25,2019,1,2019_01,67.31546357615892,203.73816843364105,False
2,14.9,2019-01-25,2019,1,2019_01,67.31546357615892,203.73816843364105,False
2,250.0,2019-01-25,2019,1,2019_01,67.31546357615892,203.73816843364105,False
2,2.84,2019-01-20,2019,1,2019_01,67.31546357615892,203.73816843364105,False
2,5.0,2019-01-19,2019,1,2019_01,67.31546357615892,203.73816843364105,False
2,5.0,2019-01-18,2019,1,2019_01,67.31546357615892,203.73816843364105,False
2,19.56,2019-01-15,2019,1,2019_01,67.31546357615892,203.73816843364105,False
2,50.0,2019-01-15,2019,1,2019_01,67.31546357615892,203.73816843364105,False
2,10.2,2019-01-11,2019,1,2019_01,67.31546357615892,203.73816843364105,False
2,5.0,2019-01-11,2019,1,2019_01,67.31546357615892,203.73816843364105,False
2,2.0,2019-01-07,2019,1,2019_01,67.31546357615892,203.73816843364105,False
2,1.17,2019-01-06,2019,1,2019_01,67.31546357615892,203.73816843364105,False
2,6.9,2019-01-05,2019,1,2019_01,67.31546357615892,203.73816843364105,False
2,12.0,2019-01-05,2019,1,2019_01,67.31546357615892,203.73816843364105,False
2,52.89,2019-01-02,2019,1,2019_01,67.31546357615892,203.73816843364105,False
2,29.0,2018-12-29,2018,12,2018_12,111.66031784841077,611.6417635012896,False
2,27.99,2018-12-27,2018,12,2018_12,111.66031784841077,611.6417635012896,False
2,1.0,2018-12-26,2018,12,2018_12,111.66031784841077,611.6417635012896,False
2,14.9,2018-12-25,2018,12,2018_12,111.66031784841077,611.6417635012896,False
2,1800.0,2018-12-24,2018,12,2018_12,111.66031784841077,611.6417635012896,False
2,50.0,2018-12-19,2018,12,2018_12,111.66031784841077,611.6417635012896,False
2,150.0,2018-12-19,2018,12,2018_12,111.66031784841077,611.6417635012896,False
2,12.5,2018-12-19,2018,12,2018_12,111.66031784841077,611.6417635012896,False
2,27.8,2018-12-19,2018,12,2018_12,111.66031784841077,611.6417635012896,False
2,13.7,2018-12-18,2018,12,2018_12,111.66031784841077,611.6417635012896,False
2,4.7,2018-12-17,2018,12,2018_12,111.66031784841077,611.6417635012896,False
2,11.4,2018-12-16,2018,12,2018_12,111.66031784841077,611.6417635012896,False
2,13.0,2018-12-16,2018,12,2018_12,111.66031784841077,611.6417635012896,False
2,18.4,2018-12-15,2018,12,2018_12,111.66031784841077,611.6417635012896,False
2,1.9,2018-12-14,2018,12,2018_12,111.66031784841077,611.6417635012896,False
2,2.0,2018-12-11,2018,12,2018_12,111.66031784841077,611.6417635012896,False
2,19.0,2018-12-06,2018,12,2018_12,111.66031784841077,611.6417635012896,False
2,3.3,2018-12-05,2018,12,2018_12,111.66031784841077,611.6417635012896,False
2,3.0,2018-12-03,2018,12,2018_12,111.66031784841077,611.6417635012896,False
2,3.0,2018-12-03,2018,12,2018_12,111.66031784841077,611.6417635012896,False
2,15.5,2018-12-02,2018,12,2018_12,111.66031784841077,611.6417635012896,False
2,35.4,2018-11-29,2018,11,2018_11,111.66031784841077,611.6417635012896,False
2,5.85,2018-11-25,2018,11,2018_11,111.66031784841077,611.6417635012896,False
2,14.9,2018-11-25,2018,11,2018_11,111.66031784841077,611.6417635012896,False
2,7.2,2018-11-25,2018,11,2018_11,111.66031784841077,611.6417635012896,False
2,7.2,2018-11-25,2018,11,2018_11,111.66031784841077,611.6417635012896,False
2,3.07,2018-11-25,2018,11,2018_11,111.66031784841077,611.6417635012896,False
2,10.0,2018-11-25,2018,11,2018_11,111.66031784841077,611.6417635012896,False
2,7.5,2018-11-25,2018,11,2018_11,111.66031784841077,611.6417635012896,False
2,109.4,2018-11-24,2018,11,2018_11,111.66031784841077,611.6417635012896,False
2,16.5,2018-11-24,2018,11,2018_11,111.66031784841077,611.6417635012896,False
2,16.5,2018-11-24,2018,11,2018_11,111.66031784841077,611.6417635012896,False
2,12.5,2018-11-24,2018,11,2018_11,111.66031784841077,611.6417635012896,False
2,24.9,2018-11-24,2018,11,2018_11,111.66031784841077,611.6417635012896,False
2,18.63,2018-11-24,2018,11,2018_11,111.66031784841077,611.6417635012896,False
2,10.0,2018-11-24,2018,11,2018_11,111.66031784841077,611.6417635012896,False
2,12.5,2018-11-23,2018,11,2018_11,111.66031784841077,611.6417635012896,False
2,74.0,2018-11-23,2018,11,2018_11,111.66031784841077,611.6417635012896,False
2,4.95,2018-11-20,2018,11,2018_11,111.66031784841077,611.6417635012896,False
2,9.2,2018-11-10,2018,11,2018_11,111.66031784841077,611.6417635012896,False
2,30.0,2018-11-09,2018,11,2018_11,111.66031784841077,611.6417635012896,False
2,6.2,2018-11-08,2018,11,2018_11,111.66031784841077,611.6417635012896,False
2,6.2,2018-11-08,2018,11,2018_11,111.66031784841077,611.6417635012896,False
2,3.3,2018-11-08,2018,11,2018_11,111.66031784841077,611.6417635012896,False
2,62.6,2018-11-06,2018,11,2018_11,111.66031784841077,611.6417635012896,False
2,5.5,2018-11-04,2018,11,2018_11,111.66031784841077,611.6417635012896,False
2,7.0,2018-11-02,2018,11,2018_11,111.66031784841077,611.6417635012896,False
2,6.5,2018-11-02,2018,11,2018_11,111.66031784841077,611.6417635012896,False
2,19.47,2018-11-02,2018,11,2018_11,111.66031784841077,611.6417635012896,False
2,5.88,2018-11-01,2018,11,2018_11,111.66031784841077,611.6417635012896,False
